State,First Year,Last Year,Injury Intent,Race / Ethnicity,Gender,Total Deaths (#),"Age-adjusted Rate (per 100,000)"
Colorado,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,3298,15.5
Colorado,2019,2023,All Firearm Deaths,non-Hispanic white,Male,2792,26.1
Colorado,2019,2023,All Firearm Deaths,non-Hispanic white,Female,506,5.0
Colorado,2019,2023,All Firearm Deaths,Latinx,All Genders,1022,15.1
Colorado,2019,2023,All Firearm Deaths,Latinx,Male,874,25.3
Colorado,2019,2023,All Firearm Deaths,Latinx,Female,148,4.5
Colorado,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,37,18.7
Colorado,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,33,32.5
Colorado,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,,
Colorado,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,53,5.0
Colorado,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,41,8.3
Colorado,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,12,
Colorado,2019,2023,All Firearm Deaths,More than one race,All Genders,65,10.2
Colorado,2019,2023,All Firearm Deaths,More than one race,Male,55,18.2
Colorado,2019,2023,All Firearm Deaths,More than one race,Female,10,
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,1358,4.7
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,1096,7.3
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,262,1.8
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,280,22.2
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,249,35.5
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,31,5.7
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,488,2.5
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,354,3.6
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,134,1.4
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,522,7.6
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,444,12.4
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,78,2.4
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,15,
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,12,
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,,
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,20,2.0
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,12,
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,,
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,27,3.6
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,19,
Colorado,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,,
Colorado,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,3458,11.3
Colorado,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,3008,19.7
Colorado,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,450,3.0
Colorado,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,105,8.2
Colorado,2019,2023,Firearm Suicide,non-Hispanic Black,Male,93,13.2
Colorado,2019,2023,Firearm Suicide,non-Hispanic Black,Female,12,
Colorado,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,2769,12.8
Colorado,2019,2023,Firearm Suicide,non-Hispanic white,Male,2407,22.3
Colorado,2019,2023,Firearm Suicide,non-Hispanic white,Female,362,3.4
Colorado,2019,2023,Firearm Suicide,Latinx,All Genders,479,7.3
Colorado,2019,2023,Firearm Suicide,Latinx,Male,412,12.4
Colorado,2019,2023,Firearm Suicide,Latinx,Female,67,2.0
Colorado,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,20,10.4
Colorado,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,19,
Colorado,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,,
Colorado,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,31,2.8
Colorado,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,27,5.2
Colorado,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,,
Colorado,2019,2023,Firearm Suicide,More than one race,All Genders,38,6.6
Colorado,2019,2023,Firearm Suicide,More than one race,Male,36,13.6
Colorado,2019,2023,Firearm Suicide,More than one race,Female,,
Connecticut,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,1134,6.2
Connecticut,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,1016,11.4
Connecticut,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,118,1.3
Connecticut,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,360,18.3
Connecticut,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,323,33.4
Connecticut,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,37,3.7
Connecticut,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,572,4.3
Connecticut,2019,2023,All Firearm Deaths,non-Hispanic white,Male,516,7.9
Connecticut,2019,2023,All Firearm Deaths,non-Hispanic white,Female,56,0.9
Connecticut,2019,2023,All Firearm Deaths,Latinx,All Genders,179,5.2
Connecticut,2019,2023,All Firearm Deaths,Latinx,Male,158,9.1
Connecticut,2019,2023,All Firearm Deaths,Latinx,Female,21,1.2
Connecticut,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,,
Connecticut,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,,
Connecticut,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,0,
Connecticut,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,,
Connecticut,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,,
Connecticut,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,,
Connecticut,2019,2023,All Firearm Deaths,More than one race,All Genders,,
Connecticut,2019,2023,All Firearm Deaths,More than one race,Male,,
Connecticut,2019,2023,All Firearm Deaths,More than one race,Female,0,
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,520,3.1
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,447,5.4
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,73,0.8
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,304,15.5
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,270,27.8
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,34,3.5
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,59,0.5
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,41,0.8
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,18,
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,144,4.1
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,126,7.1
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,18,
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,,
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,,
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,0,
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,,
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,,
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,,
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,,
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,,
Connecticut,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,0,
Connecticut,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,593,3.0
Connecticut,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,551,5.8
Connecticut,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,42,0.4
Connecticut,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,50,2.5
Connecticut,2019,2023,Firearm Suicide,non-Hispanic Black,Male,49,5.3
Connecticut,2019,2023,Firearm Suicide,non-Hispanic Black,Female,,
Connecticut,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,503,3.6
Connecticut,2019,2023,Firearm Suicide,non-Hispanic white,Male,466,6.9
Connecticut,2019,2023,Firearm Suicide,non-Hispanic white,Female,37,0.6
Connecticut,2019,2023,Firearm Suicide,Latinx,All Genders,30,0.9
Connecticut,2019,2023,Firearm Suicide,Latinx,Male,27,1.7
Connecticut,2019,2023,Firearm Suicide,Latinx,Female,,
Connecticut,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,0,
Connecticut,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,0,
Connecticut,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,0,
Connecticut,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,,
Connecticut,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,,
Connecticut,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,,
Connecticut,2019,2023,Firearm Suicide,More than one race,All Genders,,
Connecticut,2019,2023,Firearm Suicide,More than one race,Male,,
Connecticut,2019,2023,Firearm Suicide,More than one race,Female,0,
Delaware,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,634,13.0
Delaware,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,546,22.9
Delaware,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,88,3.7
Delaware,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,284,25.7
Delaware,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,247,46.7
Delaware,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,37,6.4
Delaware,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,318,9.7
Delaware,2019,2023,All Firearm Deaths,non-Hispanic white,Male,269,16.6
Delaware,2019,2023,All Firearm Deaths,non-Hispanic white,Female,49,3.3
Delaware,2019,2023,All Firearm Deaths,Latinx,All Genders,22,4.4
Delaware,2019,2023,All Firearm Deaths,Latinx,Male,20,7.8
Delaware,2019,2023,All Firearm Deaths,Latinx,Female,,
Delaware,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,,
Delaware,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,,
Delaware,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,0,
Delaware,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,,
Delaware,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,,
Delaware,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,0,
Delaware,2019,2023,All Firearm Deaths,More than one race,All Genders,,
Delaware,2019,2023,All Firearm Deaths,More than one race,Male,,
Delaware,2019,2023,All Firearm Deaths,More than one race,Female,0,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,303,6.9
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,252,11.5
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,51,2.2
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,242,22.0
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,210,39.6
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,32,5.5
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,40,1.6
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,22,1.8
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,18,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,18,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,17,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,0,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,0,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,0,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,0,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,0,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,0,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,,
Delaware,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,0,
Delaware,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,329,6.1
Delaware,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,292,11.2
Delaware,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,37,1.5
Delaware,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,41,3.7
Delaware,2019,2023,Firearm Suicide,non-Hispanic Black,Male,36,7.0
Delaware,2019,2023,Firearm Suicide,non-Hispanic Black,Female,,
Delaware,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,277,8.1
Delaware,2019,2023,Firearm Suicide,non-Hispanic white,Male,246,14.7
Delaware,2019,2023,Firearm Suicide,non-Hispanic white,Female,31,2.0
Delaware,2019,2023,Firearm Suicide,Latinx,All Genders,,
Delaware,2019,2023,Firearm Suicide,Latinx,Male,,
Delaware,2019,2023,Firearm Suicide,Latinx,Female,,
Delaware,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,,
Delaware,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,,
Delaware,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,0,
Delaware,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,,
Delaware,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,,
Delaware,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,0,
Delaware,2019,2023,Firearm Suicide,More than one race,All Genders,,
Delaware,2019,2023,Firearm Suicide,More than one race,Male,,
Delaware,2019,2023,Firearm Suicide,More than one race,Female,0,
District of Columbia,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,872,23.4
District of Columbia,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,784,44.5
District of Columbia,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,88,4.7
District of Columbia,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,821,55.1
District of Columbia,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,740,107.3
District of Columbia,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,81,10.3
District of Columbia,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,20,1.4
District of Columbia,2019,2023,All Firearm Deaths,non-Hispanic white,Male,15,
District of Columbia,2019,2023,All Firearm Deaths,non-Hispanic white,Female,,
District of Columbia,2019,2023,All Firearm Deaths,Latinx,All Genders,25,6.5
District of Columbia,2019,2023,All Firearm Deaths,Latinx,Male,23,12.4
District of Columbia,2019,2023,All Firearm Deaths,Latinx,Female,,
District of Columbia,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,,
District of Columbia,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,,
District of Columbia,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,0,
District of Columbia,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,,
District of Columbia,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,,
District of Columbia,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,0,
District of Columbia,2019,2023,All Firearm Deaths,More than one race,All Genders,,
District of Columbia,2019,2023,All Firearm Deaths,More than one race,Male,,
District of Columbia,2019,2023,All Firearm Deaths,More than one race,Female,0,
District of Columbia,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,812,21.6
